id,name,type,level,level_codes,city,state,zip_code,district,latitude,longitude,rating,rating_year,distance
605959,Casa De Oro Elementary School,public,"KG,1,2,3,4,5,6",e,Spring Valley,CA,91977,La Mesa-Spring Valley School District,32.747456,-116.973099,4,2020,11.00107808
606161,Holmes Elementary School,public,"KG,1,2,3,4,5,6",e,San Diego,CA,92111,San Diego Unified School District,32.810925,-117.189018,9,2020,11.01260144
627161,City Heights Preparatory Charter,charter,"6,7,8,9,10,11,12","m,h",San Diego,CA,92105,San Diego Unified School District,32.746319,-117.085693,4,2020,11.02284415
606186,Linda Vista Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92111,San Diego Unified School District,32.793224,-117.173347,4,2020,11.03726745
605799,Avocado Elementary School,public,"KG,1,2,3,4,5",e,La Mesa,CA,91941,Cajon Valley Union School District,32.750668,-116.959763,5,2020,11.05545876
606257,Wilson Middle School,public,"6,7,8",m,San Diego,CA,92105,San Diego Unified School District,32.753971,-117.111214,4,2020,11.05611928
605801,Blossom Valley Elementary School,public,"KG,1,2,3,4,5",e,El Cajon,CA,92021,Cajon Valley Union School District,32.861378,-116.845711,7,2020,11.05911616
606239,Spreckels Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92122,San Diego Unified School District,32.850182,-117.212975,7,2020,11.09027924
605949,Lemon Grove Academy For The Sciences And Humanities,public,"KG,1,2,3,4,5,6,7,8","e,m",Lemon Grove,CA,91945,Lemon Grove School District,32.738548,-117.02916,6,2020,11.09186996
605875,Ashley Falls Elementary School,public,"KG,1,2,3,4,5,6",e,San Diego,CA,92130,Del Mar Union Elementary School District,32.957172,-117.209549,7,2020,11.10878683
606114,Central Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92105,San Diego Unified School District,32.751202,-117.107864,3,2020,11.15060832
606206,Montgomery Middle School,public,"6,7,8",m,San Diego,CA,92111,San Diego Unified School District,32.788528,-117.172104,4,2020,11.20216113
606219,Rosa Parks Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92105,San Diego Unified School District,32.746845,-117.097473,4,2020,11.20508034
612213,Torrey Hills School,public,"KG,1,2,3,4,5,6",e,San Diego,CA,92130,Del Mar Union Elementary School District,32.914482,-117.223289,9,2020,11.20837113
606113,Carver Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92105,San Diego Unified School District,32.739956,-117.069778,4,2020,11.22299763
606194,Marshall Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92105,San Diego Unified School District,32.743519,-117.087296,6,2020,11.23499633
631136,Health Sciences Middle,charter,"6,7,8",m,San Diego,CA,92102,San Diego Unified School District,32.749928,-117.110001,3,2020,11.28125008
617706,Health Sciences High School,charter,"9,10,11,12",h,San Diego,CA,92105,San Diego Unified School District,32.749744,-117.110474,6,2020,11.30405508
606133,Doyle Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92122,San Diego Unified School District,32.862984,-117.221039,9,2020,11.30875576
627311,Empower Charter,charter,"KG,1,2,3,4,5,6",e,San Diego,CA,92111,San Diego Unified School District,32.78529,-117.172508,6,2020,11.37292803
605955,San Miguel Elementary School,public,"KG,1,2,3,4,5,6",e,Lemon Grove,CA,91945,Lemon Grove School District,32.734791,-117.047089,5,2020,11.38963675
606134,Edison Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92104,San Diego Unified School District,32.751095,-117.11779,7,2020,11.40032063
605823,Vista Grande Elementary School,public,"KG,1,2,3,4,5",e,El Cajon,CA,92019,Cajon Valley Union School District,32.764862,-116.915695,6,2020,11.43505039
611113,Garfield Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92116,San Diego Unified School District,32.758293,-117.134766,8,2020,11.4434992
614627,Cherokee Point Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92105,San Diego Unified School District,32.747433,-117.111076,4,2020,11.46415176
605961,Highlands Elementary School,public,"KG,1,2,3,4,5,6",e,Spring Valley,CA,91977,La Mesa-Spring Valley School District,32.737671,-116.980782,5,2020,11.52603365
605952,Mount Vernon Elementary School,public,"KG,1,2,3,4,5,6,7,8","e,m",Lemon Grove,CA,91945,Lemon Grove School District,32.732487,-117.020424,4,2020,11.52635242
606274,Solana Santa Fe Elementary School,public,"KG,1,2,3,4,5,6",e,Rancho Santa Fe,CA,92067,Solana Beach Elementary School District,32.997105,-117.192116,8,2020,11.54153255
606055,Hanson Elementary School,public,"KG,1,2,3,4,5,6",e,Ramona,CA,92065,Ramona City Unified School District,33.017754,-116.890778,4,2020,11.54418209
605821,Rancho San Diego Elementary School,public,"KG,1,2,3,4,5",e,El Cajon,CA,92019,Cajon Valley Union School District,32.753426,-116.933426,7,2020,11.54677321
605805,Crest Elementary School,public,"KG,1,2,3,4,5",e,El Cajon,CA,92021,Cajon Valley Union School District,32.805191,-116.866142,5,2020,11.5575851
605931,Valhalla High School,public,"9,10,11,12",h,El Cajon,CA,92019,Grossmont Union High School District,32.759335,-116.921211,8,2020,11.56756186
606120,Clark Middle School,public,"6,7,8",m,San Diego,CA,92105,San Diego Unified School District,32.741154,-117.099632,3,2020,11.6174612
606196,Marston Middle School,public,"6,7,8",m,San Diego,CA,92117,San Diego Unified School District,32.807911,-117.199631,5,2020,11.64232977
617607,Joyner Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92105,San Diego Unified School District,32.741684,-117.102806,4,2020,11.64781401
605928,Monte Vista High School,public,"9,10,11,12",h,Spring Valley,CA,91977,Grossmont Union High School District,32.73703,-116.973839,5,2020,11.67690979
605876,Carmel Del Mar Elementary School,public,"KG,1,2,3,4,5,6",e,San Diego,CA,92130,Del Mar Union Elementary School District,32.940861,-117.227951,9,2020,11.78554314
617705,Quest Academy,public,"6,7,8",m,Spring Valley,CA,91977,La Mesa-Spring Valley School District,32.729618,-117.007591,1,2020,11.78664173
605958,Bancroft Elementary School,public,"KG,1,2,3,4,5,6",e,Spring Valley,CA,91977,La Mesa-Spring Valley School District,32.729618,-117.007591,3,2020,11.78664173
606112,Carson Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92111,San Diego Unified School District,32.775639,-117.171127,4,2020,11.78851206
606213,Oak Park Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92105,San Diego Unified School District,32.732895,-117.080559,7,2020,11.83794599
606271,Carmel Creek Elementary School,public,"KG,1,2,3",e,San Diego,CA,92130,Solana Beach Elementary School District,32.951405,-117.225449,10,2020,11.84593249
605968,Loma Elementary School,public,"KG,1,2,3,4,5,6",e,Spring Valley,CA,91978,La Mesa-Spring Valley School District,32.73613,-116.967491,3,2020,11.84596667
606119,Clairemont High School,public,"9,10,11,12",h,San Diego,CA,92117,San Diego Unified School District,32.808331,-117.20414,5,2020,11.84787739
605812,Hillsdale Middle School,public,"6,7,8",m,El Cajon,CA,92019,Cajon Valley Union School District,32.748932,-116.932022,6,2020,11.85770813
606094,Alcott Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92117,San Diego Unified School District,32.832661,-117.221039,8,2020,11.94856339
606106,Birney Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92103,San Diego Unified School District,32.756382,-117.147797,8,2020,11.96805398
606111,Cadman Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92117,San Diego Unified School District,32.821865,-117.216118,8,2020,11.9985261
606154,Hamilton Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92105,San Diego Unified School District,32.735466,-117.100288,6,2020,12.00010812
606166,Jefferson Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92104,San Diego Unified School District,32.747864,-117.133049,6,2020,12.01263686
605978,Sweetwater Springs Elementary School,public,"KG,1,2,3,4,5,6",e,Spring Valley,CA,91977,La Mesa-Spring Valley School District,32.731026,-116.974892,6,2020,12.05863087
606091,Torrey Pines High School,public,"9,10,11,12",h,San Diego,CA,92130,San Dieguito Union High School District,32.957832,-117.226753,9,2020,12.05972697
632706,Audeo Charter School III,charter,"6,7,8,9,10,11,12","m,h",Escondido,CA,92025,Audeo Charter School III District,33.071419,-117.066223,1,2020,12.08215666
611118,Carmel Valley Middle School,public,"7,8",m,San Diego,CA,92130,San Dieguito Union High School District,32.947182,-117.231247,10,2020,12.08334473
605954,San Altos Elementary School,public,"KG,1,2,3,4,5,6",e,Lemon Grove,CA,91945,Lemon Grove School District,32.724483,-117.046814,5,2020,12.09835336
606190,Longfellow K-8,public,"KG,1,2,3,4,5,6,7,8","e,m",San Diego,CA,92110,San Diego Unified School District,32.783516,-117.189018,8,2020,12.16381498
613714,Solana Pacific Elementary School,public,"4,5,6",e,San Diego,CA,92130,Solana Beach Elementary School District,32.951542,-117.231277,9,2020,12.17104838
611112,Preuss School Ucsd,charter,"6,7,8,9,10,11,12","m,h",La Jolla,CA,92093,San Diego Unified School District,32.875469,-117.23912,9,2020,12.18831011
605951,Monterey Heights Elementary School,public,"KG,1,2,3,4,5,6",e,Lemon Grove,CA,91945,Lemon Grove School District,32.722366,-117.033752,4,2020,12.21055215
605909,San Pasqual High School,public,"9,10,11,12",h,Escondido,CA,92025,Escondido Union High School District,33.075062,-117.056602,6,2020,12.25018206
605929,Mount Miguel High School,public,"9,10,11,12",h,Spring Valley,CA,91977,Grossmont Union High School District,32.722172,-117.015297,3,2020,12.25657847
606199,McKinley Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92104,San Diego Unified School District,32.736843,-117.120956,9,2020,12.36792474
606244,Toler Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92117,San Diego Unified School District,32.801411,-117.210152,7,2020,12.39929598
605957,Avondale Elementary School,public,"KG,1,2,3,4,5,6",e,Spring Valley,CA,91977,La Mesa-Spring Valley School District,32.71854,-117.017845,5,2020,12.49697578
611107,Mountain Valley Academy,public,"KG,1,2,3,4,5,6,7,8,9,10,11,12","e,m,h",Ramona,CA,92065,Ramona City Unified School District,33.026249,-116.877533,9,2020,12.50198653
631816,Ramona Community Montessori,public,"KG,1,2,3,4,5,6",e,Ramona,CA,92065,Ramona City Unified School District,33.026249,-116.877533,6,2020,12.50198653
611115,Holly Drive Leadership Academy,charter,"KG,1,2,3,4,5,6,7,8","e,m",San Diego,CA,92102,San Diego Unified School District,32.724152,-117.092567,3,2020,12.60473797
606254,Webster Elementary School,public,"KG,1,2,3,4,5,6",e,San Diego,CA,92102,San Diego Unified School District,32.724014,-117.092888,5,2020,12.61918426
606100,Bay Park Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92110,San Diego Unified School District,32.787544,-117.203537,9,2020,12.63986044
616871,Los Coches Creek Middle School,public,"6,7,8",m,El Cajon,CA,92021,Cajon Valley Union School District,32.860306,-116.818024,7,2020,12.64170219
606245,Torrey Pines Elementary School,public,"KG,1,2,3,4,5",e,La Jolla,CA,92037,San Diego Unified School District,32.859169,-117.243645,9,2020,12.64659923
606168,Johnson Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92114,San Diego Unified School District,32.719532,-117.074631,5,2020,12.66206706
606059,Olive Peirce Middle School,public,"7,8",m,Ramona,CA,92065,Ramona City Unified School District,33.02663,-116.871201,5,2020,12.78382691
606136,Encanto Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92114,San Diego Unified School District,32.714626,-117.059181,5,2020,12.84933202
614400,Bear Valley Middle School,public,"6,7,8",m,Escondido,CA,92025,Escondido Union School District,33.08416,-117.057571,5,2020,12.8809686
612038,Classical Academy,charter,"KG,1,2,3,4,5,6,7,8","e,m",Escondido,CA,92025,Escondido Union School District,33.0844,-117.055496,6,2020,12.88359762
606226,Roosevelt International Middle School,public,"6,7,8",m,San Diego,CA,92103,San Diego Unified School District,32.740353,-117.148041,5,2020,12.90347782
606172,Keiller Leadership Academy,charter,"KG,1,2,3,4,5,6,7,8","e,m",San Diego,CA,92114,San Diego Unified School District,32.712074,-117.042412,4,2020,12.93773534
606142,Florence Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92103,San Diego Unified School District,32.748898,-117.164299,8,2020,12.94687884
605894,L. R. Green Elementary School,public,"KG,1,2,3,4,5",e,Escondido,CA,92025,Escondido Union School District,33.084949,-117.059532,7,2020,12.94914375
606228,Rowan Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92105,San Diego Unified School District,32.724125,-117.112274,7,2020,12.97785925
606061,Ramona High School,public,"9,10,11,12",h,Ramona,CA,92065,Ramona City Unified School District,33.027843,-116.867821,7,2020,12.98370761
624725,Millennial Tech Middle School,public,"6,7,8",m,San Diego,CA,92102,San Diego Unified School District,32.717468,-117.089256,2,2020,12.99683286
605813,Jamacha Elementary School,public,"KG,1,2,3,4,5",e,El Cajon,CA,92019,Cajon Valley Union School District,32.739555,-116.91201,6,2020,13.0065182
605878,Del Mar Hills Elementary School,public,"KG,1,2,3,4,5,6",e,Del Mar,CA,92014,Del Mar Union Elementary School District,32.95351,-117.245934,9,2020,13.02346303
632167,"Science, Technology, Engineering, Arts, And Math Academy At La Presa",public,"4,5,6,7,8","e,m",Spring Valley,CA,91977,La Mesa-Spring Valley School District,32.711674,-117.005157,6,2020,13.03450359
606205,Mission Bay High School,public,"9,10,11,12",h,San Diego,CA,92109,San Diego Unified School District,32.801224,-117.223503,6,2020,13.06294382
606096,Audubon K-8,public,"KG,1,2,3,4,5,6,7,8","e,m",San Diego,CA,92114,San Diego Unified School District,32.70985,-117.030373,4,2020,13.07427641
605877,Del Mar Heights Elementary School,public,"KG,1,2,3,4,5,6",e,Del Mar,CA,92014,Del Mar Union Elementary School District,32.94529,-117.249565,9,2020,13.07560242
606099,Barnard Elementary School,public,"KG,1,2,3,4,5,6",e,San Diego,CA,92109,San Diego Unified School District,32.802177,-117.2248,8,2020,13.09357625
605962,Kempton Street Elementary School,public,"KG,1,2,3",e,Spring Valley,CA,91977,La Mesa-Spring Valley School District,32.710743,-117.002121,3,2020,13.11973045
625127,Gompers Preparatory Academy,charter,"6,7,8,9,10,11,12","m,h",San Diego,CA,92102,San Diego Unified School District,32.71611,-117.093567,5,2020,13.15445276
611835,Steele Canyon High School,charter,"9,10,11,12",h,Spring Valley,CA,91978,Grossmont Union High School District,32.730297,-116.925171,8,2020,13.18000733
632159,Methodschools,charter,"KG,1,2,3,4,5,6,7,8,9,10,11,12","e,m,h",El Cajon,CA,92019,Dehesa Elementary School District,32.781773,-116.850906,4,2020,13.22562106
605788,Shadow Hills Elementary School,public,"KG,1,2,3,4,5",e,Alpine,CA,91901,Alpine Union Elementary School District,32.8325,-116.817093,6,2020,13.2356494
605874,Dehesa School,public,"KG,1,2,3,4,5,6,7,8","e,m",El Cajon,CA,92019,Dehesa Elementary School District,32.781551,-116.850883,4,2020,13.23608871
606236,Sessions Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92109,San Diego Unified School District,32.809109,-117.232292,9,2020,13.23718481
606062,R. Roger Rowe Elementary School,public,"KG,1,2,3,4,5",e,Rancho Santa Fe,CA,92067,Rancho Santa Fe Elementary School District,33.021561,-117.20681,10,2020,13.25039271
606063,R. Roger Rowe Middle School,public,"6,7,8",m,Rancho Santa Fe,CA,92067,Rancho Santa Fe Elementary School District,33.021561,-117.20681,9,2020,13.25039271
606164,Horton Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92114,San Diego Unified School District,32.712601,-117.087219,4,2020,13.29222538
606232,Mcgill School Of Success,charter,"KG,1,2,3,4,5",e,San Diego,CA,92102,San Diego Unified School District,32.725479,-117.1297,4,2020,13.29489232
614621,Bernardo Elementary School,public,"KG,1,2,3,4,5",e,Escondido,CA,92029,Escondido Union School District,33.085102,-117.091133,7,2020,13.31820001
606151,Grant K-8,public,"KG,1,2,3,4,5,6,7,8","e,m",San Diego,CA,92103,San Diego Unified School District,32.749538,-117.176247,8,2020,13.33903153
632160,Mosaica Online Academy Of Southern California,charter,"KG,1,2,3,4,5,6,7,8,9,10,11,12","e,m,h",El Cajon,CA,92019,Dehesa Elementary School District,32.781116,-116.848892,4,2020,13.34590702
632161,Inspire Charter School - South,charter,"KG,1,2,3,4,5,6,7,8,9,10,11,12","e,m,h",El Cajon,CA,92019,Dehesa Elementary School District,32.781116,-116.848892,4,2020,13.34590702
625641,America's Finest Charter,charter,"KG,1,2,3,4,5,6,7,8,9,10,11,12","e,m,h",San Diego,CA,92102,San Diego Unified School District,32.712837,-117.098083,5,2020,13.44564542
606145,Freese Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92114,San Diego Unified School District,32.704327,-117.027687,6,2020,13.45716629
605974,Rancho Elementary School,public,"KG,1,2,3,4,5,6",e,Spring Valley,CA,91977,La Mesa-Spring Valley School District,32.704594,-117.01503,5,2020,13.46912585
605965,La Presa Elementary School,public,"KG,1,2,3,4,5,6",e,Spring Valley,CA,91977,La Mesa-Spring Valley School District,32.705929,-116.993118,4,2020,13.52472442
614622,Golden Hill K-8,public,"KG,1,2,3,4,5,6,7,8","e,m",San Diego,CA,92102,San Diego Unified School District,32.71875,-117.123695,4,2020,13.57378242
612220,Einstein Academy,charter,"KG,1,2,3,4,5",e,San Diego,CA,92102,San Diego Unified School District,32.720188,-117.129463,6,2020,13.61990133
606147,Fulton K-8,public,"KG,1,2,3,4,5,6,7,8","e,m",San Diego,CA,92114,San Diego Unified School District,32.701492,-117.045929,4,2020,13.67944437
612633,Future Bound Independent Study Secondary School,public,"7,8,9,10,11,12","m,h",Ramona,CA,92065,Ramona City Unified School District,33.039322,-116.863724,2,2020,13.70600805
606057,Montecito High (Continuation) School,public,"9,10,11,12",h,Ramona,CA,92065,Ramona City Unified School District,33.039322,-116.863724,2,2020,13.70600805
632176,Ingenuity Charter,charter,"6,7,8,9,10,11,12","m,h",San Diego,CA,92114,San Diego Unified School District,32.702042,-117.064636,2,2020,13.75364808
606207,Morse High School,public,"9,10,11,12",h,San Diego,CA,92114,San Diego Unified School District,32.699951,-117.047775,6,2020,13.79288963
606060,Ramona Elementary School,public,"KG,1,2,3,4,5,6",e,Ramona,CA,92065,Ramona City Unified School District,33.042313,-116.865196,3,2020,13.79320591
606249,Valencia Park Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92114,San Diego Unified School District,32.702328,-117.07132,6,2020,13.79475251
606215,The O'Farrell Charter School,charter,"KG,1,2,3,4,5,6,7,8,9,10,11,12","e,m,h",San Diego,CA,92114,San Diego Unified School District,32.701374,-117.06485,7,2020,13.80110418
606118,Chollas/Mead Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92113,San Diego Unified School District,32.706249,-117.097961,7,2020,13.87995079
606209,Museum,charter,"KG,1,2,3,4,5,6,7,8","e,m",San Diego,CA,92103,San Diego Unified School District,32.732422,-117.165138,7,2020,13.90359651
617474,Lincoln High School,public,"9,10,11,12",h,San Diego,CA,92113,San Diego Unified School District,32.703991,-117.092026,4,2020,13.93809574
605898,Miller Elementary School,public,"KG,1,2,3,4,5",e,Escondido,CA,92025,Escondido Union School District,33.096893,-117.079865,6,2020,13.95888377
625137,iHigh Virtual Academy,public,"9,10,11,12",h,San Diego,CA,92110,San Diego Unified School District,32.750874,-117.194618,8,2020,13.97015857
625643,Old Town Academy K-8 Charter,charter,"KG,1,2,3,4,5,6,7,8","e,m",San Diego,CA,92110,San Diego Unified School District,32.746574,-117.189247,8,2020,13.98256863
606217,Pacific Beach Middle School,public,"6,7,8",m,San Diego,CA,92109,San Diego Unified School District,32.801666,-117.242996,6,2020,14.02859371
606107,Boone Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92114,San Diego Unified School District,32.695667,-117.0364,4,2020,14.05776778
606124,Crown Point Jr Music Academy,public,"KG,1,2,3,4,5",e,San Diego,CA,92109,San Diego Unified School District,32.79335,-117.238632,7,2020,14.09637615
625575,Urban Corps Of San Diego County Charter,charter,"9,10,11,12",h,San Diego,CA,92110,Mono County Office Of Education School District,32.755482,-117.203537,1,2020,14.10148757
606216,Pacific Beach Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92109,San Diego Unified School District,32.809727,-117.250343,7,2020,14.15202816
614146,San Diego International Studies School,public,"9,10,11,12",h,San Diego,CA,92101,San Diego Unified School District,32.720428,-117.150742,8,2020,14.16893012
614157,San Diego Business,public,"9,10,11,12",h,San Diego,CA,92101,San Diego Unified School District,32.720428,-117.150742,3,2020,14.16893012
614349,San Diego Science and Technology School,public,"9,10,11,12",h,San Diego,CA,92101,San Diego Unified School District,32.720428,-117.150742,4,2020,14.16893012
624811,East Village High,public,"9,10,11,12",h,San Diego,CA,92101,San Diego Unified School District,32.720428,-117.150742,6,2020,14.16893012
606212,Nye Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92114,San Diego Unified School District,32.695927,-117.068832,8,2020,14.20769694
614695,King-Chavez Arts Academy,charter,"3,4,5",e,San Diego,CA,92102,San Diego Unified School District,32.709846,-117.127419,2,2020,14.22448146
614699,King-Chavez Athletics Academy,charter,"3,4,5",e,San Diego,CA,92102,San Diego Unified School District,32.709846,-117.127419,4,2020,14.22448146
616957,King-Chavez Preparatory Academy,charter,"6,7,8",m,San Diego,CA,92102,San Diego Unified School District,32.71059,-117.130302,3,2020,14.2442349
614624,Porter Elementary School,public,"KG,1,2,3,4,5,6",e,San Diego,CA,92113,San Diego Unified School District,32.699089,-117.092278,3,2020,14.26957013
606174,Kimbrough Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92102,San Diego Unified School District,32.70945,-117.131989,3,2020,14.35607019
605896,Juniper Elementary School,public,"KG,1,2,3,4,5",e,Escondido,CA,92025,Escondido Union School District,33.105095,-117.067619,4,2020,14.39244784
606253,Washington Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92101,San Diego Unified School District,32.72414,-117.166504,5,2020,14.42441933
631095,Del Lago Academy - Campus Of Applied Science,public,"9,10,11,12",h,Escondido,CA,92029,Escondido Union High School District,33.099567,-117.104095,9,2020,14.48679707
616997,Albert Einstein Academy Charter Middle,charter,"6,7,8",m,San Diego,CA,92102,San Diego Unified School District,32.709721,-117.138161,5,2020,14.48936334
625642,Knox Middle,public,"6,7,8",m,San Diego,CA,92113,San Diego Unified School District,32.695282,-117.09021,2,2020,14.4954559
606179,La Jolla Elementary School,public,"KG,1,2,3,4,5",e,La Jolla,CA,92037,San Diego Unified School District,32.839069,-117.270599,9,2020,14.51280214
606208,Muirlands Middle School,public,"6,7,8",m,La Jolla,CA,92037,San Diego Unified School District,32.832672,-117.26844,8,2020,14.52673518
606097,Baker Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92113,San Diego Unified School District,32.698421,-117.106827,4,2020,14.54759902
606104,Bethune K-8,public,"KG,1,2,3,4,5,6,7,8","e,m",San Diego,CA,92114,San Diego Unified School District,32.688858,-117.049362,7,2020,14.56400326
605891,Felicita Elementary School,public,"KG,1,2,3,4,5",e,Escondido,CA,92025,Escondido Union School District,33.105358,-117.083427,4,2020,14.57370226
606102,Bell Middle School,public,"6,7,8",m,San Diego,CA,92139,San Diego Unified School District,32.688248,-117.040283,4,2020,14.57689798
624784,Urban Discovery Academy Charter,charter,"KG,1,2,3,4,5,6,7,8,9,10,11,12","e,m,h",San Diego,CA,92101,San Diego Unified School District,32.714191,-117.152237,3,2020,14.58772416
625009,King-Chavez Community High School,charter,"9,10,11,12",h,San Diego,CA,92101,San Diego Unified School District,32.718822,-117.162643,2,2020,14.61523109
606275,Solana Vista Elementary School,public,"KG,1,2,3",e,Solana Beach,CA,92075,Solana Beach Elementary School District,33.003777,-117.250618,10,2020,14.64767544
606237,Sherman Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92102,San Diego Unified School District,32.708839,-117.143021,5,2020,14.6674817
606131,Dewey Elementary School,public,"KG,1,2,3,4",e,San Diego,CA,92110,San Diego Unified School District,32.746521,-117.207283,8,2020,14.69481651
606276,San Pasqual Union Elementary School,public,"KG,1,2,3,4,5,6,7,8","e,m",Escondido,CA,92027,San Pasqual Union Elementary School District,33.111275,-117.011055,6,2020,14.70686493
606180,La Jolla High School,public,"9,10,11,12",h,La Jolla,CA,92037,San Diego Unified School District,32.833427,-117.272758,8,2020,14.74852735
612471,KIPP Adelante Preparatory Academy,charter,"5,6,7,8","e,m",San Diego,CA,92101,San Diego Unified School District,32.715736,-117.161079,6,2020,14.75067854
606222,Perry Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92139,San Diego Unified School District,32.686302,-117.059227,6,2020,14.79276784
632447,San Diego Workforce Innovation High,charter,"9,10,11,12",h,National City,CA,91950,Borrego Springs Unified School District,32.689526,-117.085098,2,2020,14.81624393
606105,Bird Rock Elementary School,public,"KG,1,2,3,4,5",e,La Jolla,CA,92037,San Diego Unified School District,32.810806,-117.264153,10,2020,14.84656194
606188,Logan K-8,public,"KG,1,2,3,4,5,6,7,8","e,m",San Diego,CA,92113,San Diego Unified School District,32.700752,-117.132599,4,2020,14.92066126
605991,Ira Harbison School,public,"KG,1,2,3,4,5,6",e,National City,CA,91950,National Elementary School District,32.686054,-117.073662,3,2020,14.92608585
631013,e3 Civic High School,charter,"9,10,11,12",h,San Diego,CA,92101,San Diego Unified School District,32.709248,-117.154633,5,2020,14.95414456
617695,Rodriguez Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92113,San Diego Unified School District,32.698017,-117.126892,4,2020,14.96789056
606092,Earl Warren Middle School,public,"7,8",m,Solana Beach,CA,92075,San Dieguito Union High School District,32.994736,-117.26268,8,2020,14.97425839
605990,El Toyon Elementary School,public,"KG,1,2,3,4,5,6",e,National City,CA,91950,National Elementary School District,32.687901,-117.088921,4,2020,14.97435595
606135,Emerson/Bandini Elementary School,public,"KG,1,2,3,4,5,6",e,San Diego,CA,92113,San Diego Unified School District,32.694569,-117.11689,3,2020,14.98591099
606272,Skyline Elementary School,public,"KG,1,2,3,4,5,6",e,Solana Beach,CA,92075,Solana Beach Elementary School District,32.9967,-117.261848,8,2020,14.99141698
605995,Rancho de la Nacion School,public,"KG,1,2,3,4,5,6",e,National City,CA,91950,National Elementary School District,32.687458,-117.089684,4,2020,15.01419029
606116,Chavez Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92113,San Diego Unified School District,32.69186,-117.109093,3,2020,15.01954217
606109,Burbank Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92113,San Diego Unified School District,32.700367,-117.138191,3,2020,15.07635428
624726,Memorial Scholars & Athletes School,public,"6,7,8",m,San Diego,CA,92113,San Diego Unified School District,32.697422,-117.13208,3,2020,15.12054569
606258,Zamorano Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92139,San Diego Unified School District,32.680229,-117.038536,7,2020,15.12729131
605890,Del Dios Middle School,public,"6,7,8",m,Escondido,CA,92029,Escondido Union School District,33.110561,-117.101105,5,2020,15.16735867
612042,King-Chavez Academy Of Excellence,charter,"KG,1,2,3,4,5,6,7,8","e,m",San Diego,CA,92113,San Diego Unified School District,32.697964,-117.135803,3,2020,15.1715374
606229,San Diego Scpa School,public,"6,7,8,9,10,11,12","m,h",San Diego,CA,92139,San Diego Unified School District,32.679928,-117.048149,7,2020,15.17460822
606054,Barnett Elementary School,public,"KG,1,2,3,4,5,6",e,Ramona,CA,92065,Ramona City Unified School District,33.018528,-116.810844,5,2020,15.19647806
606218,Paradise Hills Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92139,San Diego Unified School District,32.680233,-117.066536,6,2020,15.26127667
614439,Perkins Elementary School,public,"KG,1,2,3,4,5,6,7,8","e,m",San Diego,CA,92113,San Diego Unified School District,32.700825,-117.148491,3,2020,15.30484609
606098,Balboa Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92113,San Diego Unified School District,32.686619,-117.108521,5,2020,15.35537736
